TestName,TestType,TestStage,TestTime,TestHumidity,DayTemperature,NightTemperature,TestLight,Nitrogen,Phosphorus,Potassium
Potato,Loamy,Vegetative Growth,16,87,22,14,10,79,159,244
Potato,Loamy,Vegetative Growth,18,81,23,12,10,91,179,193
Potato,Loamy,Vegetative Growth,15,85,27,16,10,96,132,283
Potato,Loamy,Vegetative Growth,19,87,21,18,7,63,111,286
Potato,Loamy,Vegetative Growth,17,86,26,17,9,90,149,300
Potato,Loamy,Vegetative Growth,20,89,25,13,10,57,150,253
Potato,Loamy,Vegetative Growth,19,86,19,16,8,51,152,190
Potato,Loamy,Vegetative Growth,15,83,23,12,10,107,101,285
Potato,Loamy,Vegetative Growth,19,84,23,12,8,109,158,183
Potato,Loamy,Vegetative Growth,18,89,24,16,10,53,156,198
Potato,Loamy,Vegetative Growth,19,85,18,16,10,82,128,156
Potato,Loamy,Vegetative Growth,19,82,23,17,10,89,167,290
Potato,Loamy,Vegetative Growth,18,87,21,13,9,86,170,250
Potato,Loamy,Vegetative Growth,18,86,26,13,8,117,132,271
Potato,Loamy,Vegetative Growth,17,89,18,13,9,71,159,144
Potato,Loamy,Vegetative Growth,19,81,20,11,8,111,119,281
Potato,Loamy,Vegetative Growth,19,85,27,18,9,78,157,140
Potato,Loamy,Vegetative Growth,16,82,26,12,9,50,155,232
Potato,Loamy,Vegetative Growth,18,86,20,17,8,96,112,139
Potato,Loamy,Vegetative Growth,18,80,20,12,8,105,132,230
Potato,Loamy,Vegetative Growth,15,88,21,15,10,83,103,270
Potato,Loamy,Vegetative Growth,20,88,24,12,8,96,136,238
Potato,Loamy,Vegetative Growth,15,84,18,13,8,79,124,287
Potato,Loamy,Vegetative Growth,15,82,18,14,10,90,158,191
Potato,Loamy,Vegetative Growth,18,80,25,14,9,56,143,300
Potato,Loamy,Vegetative Growth,16,86,24,14,10,119,145,272
Potato,Loamy,Vegetative Growth,16,84,25,15,8,54,101,221
Potato,Loamy,Vegetative Growth,16,83,20,18,8,97,146,154
Potato,Loamy,Vegetative Growth,19,81,22,18,10,122,170,283
Potato,Loamy,Vegetative Growth,18,81,25,17,9,114,167,121
Potato,Loamy,Vegetative Growth,19,80,26,14,9,62,167,167
Potato,Loamy,Vegetative Growth,19,80,23,18,10,86,140,208
Potato,Loamy,Vegetative Growth,17,83,22,15,8,87,168,150
Potato,Loamy,Vegetative Growth,16,87,25,13,8,53,115,154
Potato,Loamy,Vegetative Growth,15,80,18,18,9,60,127,193
Potato,Loamy,Vegetative Growth,20,80,18,15,10,111,97,295
Potato,Loamy,Vegetative Growth,17,81,20,12,8,73,136,139
Potato,Loamy,Vegetative Growth,20,85,23,16,8,114,169,227
Potato,Loamy,Vegetative Growth,15,87,24,15,8,88,146,142
Potato,Loamy,Vegetative Growth,19,89,21,12,8,74,112,214
Potato,Loamy,Vegetative Growth,18,86,21,17,9,96,153,240
Potato,Loamy,Vegetative Growth,16,87,26,18,8,134,166,294
Potato,Loamy,Vegetative Growth,20,82,16,18,10,80,131,254
Potato,Loamy,Vegetative Growth,16,90,19,13,10,72,142,197
Potato,Loamy,Vegetative Growth,15,85,27,15,8,50,151,160
Potato,Loamy,Vegetative Growth,19,89,27,14,8,91,163,293
Potato,Loamy,Vegetative Growth,19,82,18,18,10,50,103,291
Potato,Loamy,Vegetative Growth,20,85,21,15,7,79,144,276
Potato,Loamy,Vegetative Growth,20,82,24,14,9,68,129,243
Potato,Loamy,Vegetative Growth,16,89,18,18,8,120,103,219
Potato,Loamy,Vegetative Growth,19,80,20,15,8,92,123,259
Potato,Loamy,Vegetative Growth,16,89,22,16,9,50,154,143
Potato,Loamy,Vegetative Growth,15,90,20,18,9,75,120,176
Potato,Loamy,Vegetative Growth,18,82,21,17,10,50,129,268
Potato,Loamy,Vegetative Growth,16,86,28,12,10,52,140,154
Potato,Loamy,Vegetative Growth,19,88,18,14,9,95,170,144
Potato,Loamy,Vegetative Growth,20,88,25,13,9,120,147,210
Potato,Loamy,Vegetative Growth,18,88,24,16,10,78,144,305
Potato,Loamy,Vegetative Growth,16,84,21,16,7,103,95,268
Potato,Loamy,Vegetative Growth,15,89,19,17,8,110,130,264
Potato,Loamy,Vegetative Growth,15,80,25,12,8,55,104,131
Potato,Loamy,Vegetative Growth,19,80,17,18,8,104,96,145
Potato,Loamy,Vegetative Growth,20,89,27,12,8,59,145,147
Potato,Loamy,Vegetative Growth,18,88,26,14,9,109,169,224
Potato,Loamy,Vegetative Growth,15,88,22,17,9,85,151,302
Potato,Loamy,Vegetative Growth,15,80,25,12,8,116,130,163
Potato,Loamy,Vegetative Growth,19,88,23,12,10,69,131,250
Potato,Loamy,Vegetative Growth,16,84,20,12,8,91,114,265
Potato,Loamy,Vegetative Growth,20,86,24,13,8,58,130,174
Potato,Loamy,Vegetative Growth,20,88,25,18,8,56,161,209
Potato,Loamy,Vegetative Growth,15,85,23,16,8,100,148,250
Potato,Loamy,Vegetative Growth,15,86,21,18,10,81,153,195
Potato,Loamy,Vegetative Growth,18,88,22,14,8,54,95,194
Potato,Loamy,Vegetative Growth,15,81,18,17,9,83,118,234
Potato,Loamy,Vegetative Growth,16,86,22,14,10,82,140,124
Potato,Loamy,Vegetative Growth,19,88,27,13,9,78,104,151
Potato,Loamy,Vegetative Growth,19,81,18,13,8,74,113,281
Potato,Loamy,Vegetative Growth,16,90,21,16,9,110,107,202
Potato,Loamy,Vegetative Growth,15,85,21,13,9,65,124,123
Potato,Loamy,Vegetative Growth,15,88,23,12,10,94,141,229
Potato,Loamy,Vegetative Growth,19,86,25,12,8,117,109,273
Potato,Loamy,Vegetative Growth,16,88,27,16,10,103,126,249
Potato,Loamy,Vegetative Growth,17,83,27,18,10,107,150,198
Potato,Loamy,Vegetative Growth,18,89,18,13,9,121,154,212
Potato,Loamy,Vegetative Growth,15,85,25,16,10,121,98,127
Potato,Loamy,Vegetative Growth,15,84,26,14,8,89,163,141
Potato,Loamy,Vegetative Growth,16,86,23,14,9,89,141,284
Potato,Loamy,Vegetative Growth,18,81,20,13,9,106,95,132
Potato,Loamy,Vegetative Growth,19,82,21,13,10,90,143,172
Potato,Loamy,Vegetative Growth,15,88,23,13,10,60,106,321
Potato,Loamy,Vegetative Growth,19,88,26,17,8,68,161,205
Potato,Loamy,Vegetative Growth,19,87,26,15,9,127,111,159
Potato,Loamy,Vegetative Growth,18,86,22,16,10,88,103,209
Potato,Loamy,Vegetative Growth,19,80,21,15,10,66,166,181
Potato,Loamy,Vegetative Growth,19,82,20,16,10,51,144,195
Potato,Loamy,Vegetative Growth,16,87,20,18,9,117,143,165
Potato,Loamy,Vegetative Growth,16,82,26,12,9,75,148,132
Potato,Loamy,Vegetative Growth,17,82,26,18,10,61,135,142
Potato,Loamy,Vegetative Growth,18,83,23,12,8,75,121,305
Potato,Loamy,Vegetative Growth,19,88,20,11,8,121,155,259
Potato,Loamy,Vegetative Growth,16,87,18,14,8,106,140,170
Potato,Loamy,Vegetative Growth,17,90,18,14,8,87,112,281
Potato,Loamy,Vegetative Growth,15,88,20,18,8,82,154,269
Potato,Loamy,Vegetative Growth,18,87,19,15,10,83,158,184
Potato,Loamy,Vegetative Growth,16,89,23,13,10,123,168,230
Potato,Loamy,Vegetative Growth,18,81,22,12,8,116,155,128
Potato,Loamy,Vegetative Growth,17,82,26,12,9,98,129,235
Potato,Loamy,Vegetative Growth,19,80,23,14,9,115,119,260
Potato,Loamy,Vegetative Growth,20,85,26,18,10,117,150,279
Potato,Loamy,Vegetative Growth,18,85,20,17,10,88,133,231
Potato,Loamy,Vegetative Growth,19,89,27,15,9,91,148,195
Potato,Loamy,Vegetative Growth,16,88,21,17,8,81,169,217
Potato,Loamy,Vegetative Growth,19,85,27,14,10,99,104,180
Potato,Loamy,Vegetative Growth,16,89,21,17,8,86,145,303
Potato,Loamy,Vegetative Growth,17,88,22,14,10,87,110,164
Potato,Loamy,Vegetative Growth,18,83,23,17,9,111,127,122
Potato,Loamy,Vegetative Growth,17,85,26,12,9,118,173,277
Potato,Loamy,Vegetative Growth,18,85,18,14,7,107,170,226
Potato,Loamy,Vegetative Growth,20,81,20,14,10,82,143,138
Potato,Loamy,Vegetative Growth,15,85,24,14,10,60,150,174
Potato,Loamy,Vegetative Growth,16,81,20,15,9,81,127,168
Potato,Loamy,Vegetative Growth,20,85,24,12,8,103,170,249
Potato,Loamy,Vegetative Growth,15,88,25,12,9,121,101,259
Potato,Loamy,Vegetative Growth,19,86,25,16,8,55,149,169
Potato,Loamy,Vegetative Growth,18,86,26,13,7,72,165,180
Potato,Loamy,Vegetative Growth,18,88,19,12,9,79,144,167
Potato,Loamy,Vegetative Growth,17,87,16,18,8,84,147,142
Potato,Loamy,Vegetative Growth,20,83,24,17,9,94,167,251
Potato,Loamy,Vegetative Growth,18,81,21,15,9,53,108,237
Potato,Loamy,Vegetative Growth,18,82,21,15,9,111,165,145
Potato,Loamy,Vegetative Growth,19,83,19,13,10,92,158,288
Potato,Loamy,Vegetative Growth,19,86,25,18,9,50,145,261
Potato,Loamy,Vegetative Growth,18,82,21,14,10,123,129,141
Potato,Loamy,Vegetative Growth,17,82,19,18,10,53,120,276
Potato,Loamy,Vegetative Growth,16,83,26,18,8,92,147,272
Potato,Loamy,Vegetative Growth,15,82,26,17,8,58,177,207
Potato,Loamy,Vegetative Growth,17,84,24,13,8,83,101,225
Potato,Loamy,Vegetative Growth,19,89,24,14,8,109,158,207
Potato,Loamy,Vegetative Growth,18,87,23,18,10,95,118,283
Potato,Loamy,Vegetative Growth,17,83,27,15,8,82,156,132
Potato,Loamy,Vegetative Growth,15,85,21,13,8,51,123,223
Potato,Loamy,Vegetative Growth,15,80,19,13,10,109,125,153
Potato,Loamy,Vegetative Growth,16,90,23,13,9,111,116,247
Potato,Loamy,Vegetative Growth,20,86,23,17,8,83,112,132
Potato,Loamy,Vegetative Growth,20,88,19,16,8,78,102,283
Potato,Loamy,Vegetative Growth,15,88,25,17,8,116,168,139
Potato,Loamy,Vegetative Growth,19,86,18,18,8,79,129,139
Potato,Loamy,Vegetative Growth,15,85,19,14,8,82,101,198
Potato,Loamy,Vegetative Growth,19,89,20,12,10,98,151,243
Potato,Loamy,Vegetative Growth,21,85,26,15,10,78,120,284
Potato,Loamy,Vegetative Growth,19,83,26,15,8,54,112,175
Potato,Loamy,Vegetative Growth,19,89,21,16,8,87,128,219
Potato,Loamy,Vegetative Growth,18,81,26,12,9,99,135,293
Potato,Loamy,Vegetative Growth,19,82,19,18,8,110,99,203
Potato,Loamy,Vegetative Growth,20,80,22,17,9,81,96,201
Potato,Loamy,Vegetative Growth,17,88,19,17,8,121,127,124
Potato,Loamy,Vegetative Growth,20,81,25,15,8,53,112,233
Potato,Loamy,Vegetative Growth,20,87,24,15,10,56,155,265
Potato,Loamy,Vegetative Growth,18,88,22,17,9,85,165,287
Potato,Loamy,Vegetative Growth,20,82,22,15,9,63,146,224
Potato,Loamy,Vegetative Growth,18,89,26,18,10,75,167,253
Potato,Loamy,Vegetative Growth,19,90,24,15,9,50,132,158
Potato,Loamy,Vegetative Growth,19,82,27,13,8,85,118,115
Potato,Loamy,Vegetative Growth,15,87,22,18,9,88,105,233
Potato,Loamy,Vegetative Growth,20,89,18,16,8,100,153,125
Potato,Loamy,Vegetative Growth,18,86,27,14,9,64,102,259
Potato,Loamy,Vegetative Growth,18,80,23,18,9,76,102,294
Potato,Loamy,Vegetative Growth,17,84,24,18,10,116,102,302
Potato,Loamy,Vegetative Growth,19,89,23,16,10,98,169,294
Potato,Loamy,Vegetative Growth,16,87,21,15,9,108,128,250
Potato,Loamy,Vegetative Growth,17,85,19,13,10,54,125,179
Potato,Loamy,Vegetative Growth,18,90,18,15,10,99,106,223
Potato,Loamy,Vegetative Growth,16,88,22,16,9,75,155,260
Potato,Loamy,Vegetative Growth,20,85,20,12,10,79,126,205
Potato,Loamy,Vegetative Growth,19,88,21,12,9,104,97,201
Potato,Loamy,Tuber Initiation,16,80,26,16,9,76,168,199
Potato,Loamy,Tuber Initiation,17,86,18,14,8,97,98,289
Potato,Loamy,Tuber Initiation,17,82,19,12,9,56,119,124
Potato,Loamy,Tuber Initiation,17,84,22,17,8,116,156,194
Potato,Loamy,Tuber Initiation,18,89,19,13,9,124,110,186
Potato,Loamy,Tuber Initiation,16,89,23,10,8,113,108,303
Potato,Loamy,Tuber Initiation,18,82,22,13,9,105,158,304
Potato,Loamy,Tuber Initiation,18,86,19,17,10,123,102,179
Potato,Loamy,Tuber Initiation,18,85,24,12,8,94,123,180
Potato,Loamy,Tuber Initiation,19,86,24,14,8,59,147,181
Potato,Loamy,Tuber Initiation,15,83,18,17,8,82,157,238
Potato,Loamy,Tuber Initiation,20,82,23,16,10,70,131,147
Potato,Loamy,Tuber Initiation,18,80,20,15,10,123,136,271
Potato,Loamy,Tuber Initiation,19,90,20,16,10,68,131,158
Potato,Loamy,Tuber Initiation,19,86,22,13,10,64,160,121
Potato,Loamy,Tuber Initiation,15,89,27,10,10,96,129,184
Potato,Loamy,Tuber Initiation,20,83,24,12,10,50,106,291
Potato,Loamy,Tuber Initiation,18,80,26,13,8,51,136,199
Potato,Loamy,Tuber Initiation,17,82,24,18,9,56,111,154
Potato,Loamy,Tuber Initiation,15,80,26,18,10,71,156,282
Potato,Loamy,Tuber Initiation,16,87,23,11,9,68,117,294
Potato,Loamy,Tuber Initiation,15,84,22,15,8,88,154,168
Potato,Loamy,Tuber Initiation,15,84,23,15,10,75,138,241
Potato,Loamy,Tuber Initiation,20,83,26,15,10,124,167,139
Potato,Loamy,Tuber Initiation,15,88,25,13,8,122,158,290
Potato,Loamy,Tuber Initiation,19,90,22,12,9,89,161,182
Potato,Loamy,Tuber Initiation,14,81,25,13,9,62,165,260
Potato,Loamy,Tuber Initiation,20,87,21,18,7,94,124,136
Potato,Loamy,Tuber Initiation,15,81,20,12,9,82,152,297
Potato,Loamy,Tuber Initiation,17,84,23,16,10,77,95,159
Potato,Loamy,Tuber Initiation,16,83,20,14,8,90,122,252
Potato,Loamy,Tuber Initiation,19,88,18,15,9,105,163,293
Potato,Loamy,Tuber Initiation,17,82,23,12,8,92,136,203
Potato,Loamy,Tuber Initiation,14,86,24,18,9,59,163,191
Potato,Loamy,Tuber Initiation,17,90,23,16,8,114,156,219
Potato,Loamy,Tuber Initiation,18,84,20,16,8,58,118,202
Potato,Loamy,Tuber Initiation,19,84,18,13,9,127,169,116
Potato,Loamy,Tuber Initiation,18,87,24,14,9,68,104,193
Potato,Loamy,Tuber Initiation,19,85,25,14,8,100,143,185
Potato,Loamy,Tuber Initiation,16,89,21,15,8,103,107,155
Potato,Loamy,Tuber Initiation,15,80,18,17,10,83,142,227
Potato,Loamy,Tuber Initiation,19,89,26,13,10,70,147,154
Potato,Loamy,Tuber Initiation,15,87,25,15,8,107,111,210
Potato,Loamy,Tuber Initiation,18,85,26,15,8,72,109,253
Potato,Loamy,Tuber Initiation,17,83,18,14,8,62,82,133
Potato,Loamy,Tuber Initiation,19,80,21,12,9,63,110,261
Potato,Loamy,Tuber Initiation,20,90,20,13,10,83,161,143
Potato,Loamy,Tuber Initiation,18,90,27,13,9,119,107,171
Potato,Loamy,Tuber Initiation,17,90,25,15,10,58,167,255
Potato,Loamy,Tuber Initiation,15,85,23,18,8,50,102,171
Potato,Loamy,Tuber Initiation,15,90,21,12,10,104,154,258
Potato,Loamy,Tuber Initiation,16,88,23,18,8,124,134,232
Potato,Loamy,Tuber Initiation,19,90,21,15,8,92,139,251
Potato,Loamy,Tuber Initiation,19,83,27,12,10,109,151,207
Potato,Loamy,Tuber Initiation,19,85,26,13,9,115,111,223
Potato,Loamy,Tuber Initiation,15,88,18,12,9,115,134,305
Potato,Loamy,Tuber Initiation,20,88,18,12,9,86,158,193
Potato,Loamy,Tuber Initiation,15,85,19,14,8,91,162,164
Potato,Loamy,Tuber Initiation,19,89,18,14,10,55,97,238
Potato,Loamy,Tuber Initiation,18,87,20,13,9,40,107,260
Potato,Loamy,Tuber Initiation,18,88,18,16,9,96,159,123
Potato,Loamy,Tuber Initiation,17,83,27,17,8,99,154,172
Potato,Loamy,Tuber Initiation,19,85,18,14,9,125,161,226
Potato,Loamy,Tuber Initiation,18,82,20,16,8,77,158,230
Potato,Loamy,Tuber Initiation,19,82,23,16,8,50,138,124
Potato,Loamy,Tuber Initiation,20,89,24,15,10,57,163,256
Potato,Loamy,Tuber Initiation,17,88,21,16,7,103,166,202
Potato,Loamy,Tuber Initiation,19,83,27,13,8,54,153,294
Potato,Loamy,Tuber Initiation,16,81,22,13,10,122,153,221
Potato,Loamy,Tuber Initiation,19,89,20,16,8,65,126,175
Potato,Loamy,Tuber Initiation,15,83,25,12,10,124,112,162
Potato,Loamy,Tuber Initiation,15,90,25,17,10,67,145,320
Potato,Loamy,Tuber Initiation,20,86,18,16,9,90,144,220
Potato,Loamy,Tuber Initiation,19,86,25,13,8,61,105,180
Potato,Loamy,Tuber Initiation,19,84,26,16,8,86,166,135
Potato,Loamy,Tuber Initiation,19,80,27,17,8,106,130,185
Potato,Loamy,Tuber Initiation,20,84,23,14,10,94,145,198
Potato,Loamy,Tuber Initiation,17,80,19,18,8,116,151,257
Potato,Loamy,Tuber Initiation,18,82,27,13,8,112,119,162
Potato,Loamy,Tuber Initiation,17,88,25,13,9,102,119,284
Potato,Loamy,Tuber Initiation,20,81,18,17,9,92,107,291
Potato,Loamy,Tuber Initiation,18,82,27,18,8,74,156,243
Potato,Loamy,Tuber Initiation,15,80,27,16,9,52,167,300
Potato,Loamy,Tuber Initiation,20,81,28,12,9,68,157,235
Potato,Loamy,Tuber Initiation,18,80,26,17,10,112,104,283
Potato,Loamy,Tuber Initiation,20,89,22,17,9,66,160,210
Potato,Loamy,Tuber Initiation,19,89,27,13,9,89,103,262
Potato,Loamy,Tuber Initiation,15,89,24,12,9,123,101,153
Potato,Loamy,Tuber Initiation,16,81,20,18,10,119,156,142
Potato,Loamy,Tuber Initiation,19,89,23,15,9,122,105,210
Potato,Loamy,Tuber Initiation,15,81,18,16,7,80,163,270
Potato,Loamy,Tuber Initiation,19,89,22,16,10,111,101,258
Potato,Loamy,Tuber Initiation,18,81,22,14,10,105,137,248
Potato,Loamy,Tuber Initiation,20,86,21,15,10,80,88,289
Potato,Loamy,Tuber Initiation,18,90,26,14,10,74,159,239
Potato,Loamy,Tuber Initiation,15,82,18,16,8,125,168,250
Potato,Loamy,Tuber Initiation,18,86,25,12,9,99,133,148
Potato,Loamy,Tuber Initiation,17,81,22,14,10,69,158,151
Potato,Loamy,Tuber Initiation,17,84,27,17,10,93,158,138
Potato,Loamy,Tuber Initiation,15,86,18,14,9,102,115,256
Potato,Loamy,Tuber Initiation,17,85,24,18,9,122,123,252
Potato,Loamy,Tuber Initiation,16,86,25,14,9,74,140,242
Potato,Loamy,Tuber Initiation,16,87,18,16,10,125,152,283
Potato,Loamy,Tuber Initiation,18,85,26,16,9,122,127,208
Potato,Loamy,Tuber Initiation,19,86,24,13,9,99,134,186
Potato,Loamy,Tuber Initiation,20,80,21,12,9,71,115,226
Potato,Loamy,Tuber Initiation,19,81,24,16,10,83,143,175
Potato,Loamy,Tuber Initiation,18,86,20,17,10,95,101,150
Potato,Loamy,Tuber Initiation,19,81,22,18,9,65,98,194
Potato,Loamy,Tuber Initiation,20,85,24,17,9,90,102,145
Potato,Loamy,Tuber Initiation,15,80,24,12,10,92,154,137
Potato,Loamy,Tuber Initiation,19,82,24,16,8,90,112,131
Potato,Loamy,Tuber Initiation,19,90,27,14,9,64,166,196
Potato,Loamy,Tuber Initiation,20,84,23,18,9,106,141,270
Potato,Loamy,Tuber Initiation,16,89,24,16,10,111,106,154
Potato,Loamy,Tuber Initiation,15,82,27,12,9,64,168,164
Potato,Loamy,Tuber Initiation,15,84,25,14,9,97,120,240
Potato,Loamy,Tuber Initiation,20,80,27,13,10,106,116,273
Potato,Loamy,Tuber Initiation,17,85,19,13,10,76,100,260
Potato,Loamy,Tuber Initiation,19,86,27,13,8,103,148,225
Potato,Loamy,Tuber Initiation,16,81,24,12,10,54,110,210
Potato,Loamy,Tuber Initiation,17,88,23,16,9,102,109,163
Potato,Loamy,Tuber Initiation,19,90,22,17,10,96,118,216
Potato,Loamy,Tuber Initiation,15,89,23,16,9,118,127,130
Potato,Loamy,Tuber Initiation,15,82,26,15,10,53,161,154
Potato,Loamy,Tuber Initiation,15,85,24,17,9,70,174,256
Potato,Loamy,Tuber Initiation,16,85,21,18,7,101,137,198
Potato,Loamy,Tuber Initiation,18,90,25,16,8,77,156,176
Potato,Loamy,Tuber Initiation,15,83,21,13,9,89,155,211
Potato,Loamy,Tuber Initiation,20,80,23,12,10,76,151,245
Potato,Loamy,Tuber Initiation,19,87,20,17,9,76,155,169
Potato,Loamy,Tuber Initiation,17,83,24,17,8,122,148,225
Potato,Loamy,Tuber Initiation,18,81,22,12,10,85,164,211
Potato,Loamy,Tuber Initiation,16,87,26,17,10,69,126,142
Potato,Loamy,Tuber Initiation,20,89,26,15,10,113,151,285
Potato,Loamy,Tuber Initiation,17,89,24,13,10,57,109,264
Potato,Loamy,Tuber Initiation,16,88,22,15,10,86,149,139
Potato,Loamy,Tuber Initiation,18,86,21,15,9,111,105,127
Potato,Loamy,Tuber Initiation,19,83,24,12,10,55,132,196
Potato,Loamy,Tuber Initiation,16,86,23,17,10,92,142,298
Potato,Loamy,Tuber Initiation,16,89,22,18,9,103,111,181
Potato,Loamy,Tuber Initiation,20,85,25,12,8,52,102,188
Potato,Loamy,Tuber Initiation,18,84,21,12,8,123,142,295
Potato,Loamy,Tuber Initiation,15,87,19,18,10,109,114,273
Potato,Loamy,Tuber Initiation,19,82,18,14,8,125,110,192
Potato,Loamy,Tuber Initiation,20,81,26,13,8,58,99,300
Potato,Loamy,Tuber Initiation,17,90,18,12,8,73,134,144
Potato,Loamy,Tuber Initiation,15,83,24,17,9,59,124,125
Potato,Loamy,Tuber Initiation,15,87,19,18,10,94,170,188
Potato,Loamy,Tuber Initiation,15,83,27,18,10,63,139,254
Potato,Loamy,Tuber Initiation,17,80,21,16,9,123,138,178
Potato,Loamy,Tuber Initiation,18,88,19,16,8,69,113,241
Potato,Loamy,Tuber Initiation,18,87,18,14,10,50,169,226
Potato,Loamy,Tuber Initiation,19,85,27,15,8,81,96,246
Potato,Loamy,Tuber Initiation,18,88,19,13,9,96,114,293
Potato,Loamy,Tuber Initiation,20,86,19,18,8,58,98,225
Potato,Loamy,Tuber Initiation,20,81,19,12,10,57,142,172
Potato,Loamy,Tuber Initiation,19,86,23,18,10,114,95,293
Potato,Loamy,Tuber Initiation,18,82,27,13,10,116,164,265
Potato,Loamy,Tuber Initiation,16,89,19,12,10,100,101,217
Potato,Loamy,Tuber Initiation,16,81,22,17,8,106,133,167
Potato,Loamy,Tuber Initiation,20,86,19,17,10,61,161,289
Potato,Loamy,Tuber Initiation,17,80,19,18,10,100,146,276
Potato,Loamy,Tuber Initiation,15,82,25,18,10,73,127,254
Potato,Loamy,Tuber Initiation,17,89,23,15,8,52,146,233
Potato,Loamy,Tuber Initiation,18,85,18,10,9,124,153,283
Potato,Loamy,Tuber Initiation,20,80,23,15,9,51,125,193
Potato,Loamy,Tuber Initiation,18,84,23,16,10,80,120,205
Potato,Loamy,Tuber Initiation,15,88,24,17,7,62,135,159
Potato,Loamy,Tuber Initiation,16,83,19,13,9,55,105,288
Potato,Loamy,Tuber Initiation,16,87,26,15,9,109,167,123
Potato,Loamy,Tuber Initiation,16,90,25,15,8,111,138,299
Potato,Loamy,Tuber Initiation,15,84,27,12,10,111,113,211
Potato,Loamy,Tuber Initiation,17,81,19,12,10,125,155,176
Potato,Loamy,Tuber Initiation,15,84,20,12,8,102,144,130
Potato,Loamy,Tuber Initiation,15,89,22,14,8,69,112,153
Potato,Loamy,Tuber Initiation,18,90,18,17,10,117,122,166
Potato,Loamy,Tuber Initiation,16,82,27,14,9,104,118,130
Potato,Loamy,Tuber Initiation,20,83,20,16,9,76,130,148
Potato,Loamy,Tuber Initiation,18,87,25,13,9,103,104,193
Potato,Loamy,Tuber Initiation,16,88,20,15,10,111,107,130
Potato,Loamy,Tuber Initiation,15,89,24,18,9,61,123,164
Potato,Loamy,Tuber Initiation,17,90,20,16,9,113,142,135
Potato,Loamy,Tuber Initiation,17,87,18,12,10,78,148,180
Potato,Loamy,Tuber Initiation,20,83,27,16,8,97,106,298
Potato,Loamy,Tuber Initiation,20,80,21,14,9,77,96,167
Potato,Loamy,Tuber Initiation,15,83,18,11,8,67,161,158
Potato,Loamy,Tuber Initiation,20,90,27,18,9,120,165,227
Potato,Loamy,Tuber Initiation,20,81,26,12,8,97,111,223
Potato,Loamy,Tuber Initiation,18,83,23,12,8,56,123,271
Potato,Loamy,Tuber Initiation,15,86,25,15,8,73,135,214
